time_sec,e_x,e_y,e_z,error_norm,error_integral
2.640000,-0.064911302,-0.159434831,1.355111599,1.366001606,3.236913829
2.648000,-0.065373734,-0.159196740,1.349830866,1.360757397,3.247820865
2.656000,-0.065837611,-0.158957785,1.344527006,1.355490700,3.258685858
2.664000,-0.066261191,-0.158716267,1.339524746,1.350521360,3.269509906
2.672000,-0.066698588,-0.158477282,1.334434271,1.345465932,3.280293855
2.680000,-0.067073938,-0.158238983,1.329873800,1.340933560,3.291039453
2.688000,-0.067633182,-0.158003112,1.323835850,1.334945912,3.301742971
2.696000,-0.068079267,-0.157766959,1.318779230,1.329926260,3.312402460
2.704000,-0.068439592,-0.157532295,1.314429760,1.325604012,3.323024581
2.712000,-0.068910040,-0.157297915,1.309186935,1.320402083,3.333608605
2.720000,-0.069347475,-0.157065516,1.304232359,1.315484966,3.344152153
2.728000,-0.069756258,-0.156835994,1.299525976,1.310813193,3.354657346
2.736000,-0.070193540,-0.156608110,1.294593573,1.305919504,3.365124277
2.744000,-0.070646252,-0.156379512,1.289539814,1.300906752,3.375551582
2.752000,-0.070973601,-0.156013241,1.284545183,1.295929671,3.385938928
2.760000,-0.071222331,-0.155656075,1.280247211,1.291640181,3.396289207
2.768000,-0.071511343,-0.155296152,1.275619984,1.287026460,3.406603874
2.776000,-0.071796019,-0.154938137,1.271050930,1.282470647,3.416881862
2.784000,-0.072054494,-0.154586514,1.266745806,1.278175957,3.427124448
2.792000,-0.072305318,-0.154240167,1.262530565,1.273970767,3.437333035
2.800000,-0.072886035,-0.153852021,1.255491495,1.266981339,3.447496844
2.808000,-0.072886035,-0.153852021,1.255491495,1.266981339,3.457632694
2.816000,-0.073437020,-0.153466737,1.248740911,1.260277310,3.467741729
2.824000,-0.073437020,-0.153466737,1.248740911,1.260277310,3.477823948
2.832000,-0.074000567,-0.153074821,1.241885901,1.253470612,3.487878939
2.840000,-0.074304912,-0.152724838,1.237285376,1.248887984,3.497888374
2.848000,-0.074559975,-0.152385851,1.233131886,1.244746916,3.507862913
2.856000,-0.075098112,-0.151991477,1.226475716,1.238137237,3.517794450
2.864000,-0.075349651,-0.151658168,1.222398996,1.234073367,3.527683292
2.872000,-0.075819232,-0.151275894,1.216424704,1.228137619,3.537532136
2.880000,-0.075819232,-0.151275894,1.216424704,1.228137619,3.547357237
2.888000,-0.076314237,-0.150886556,1.210219383,1.221974456,3.557157685
2.896000,-0.076314237,-0.150886556,1.210219383,1.221974456,3.566933481
2.904000,-0.076809980,-0.150496429,1.204036951,1.215834663,3.576684718
2.912000,-0.077274010,-0.150110817,1.198172092,1.210008633,3.586388091
2.920000,-0.077724706,-0.149727425,1.192452908,1.204326936,3.596045433
2.928000,-0.077724706,-0.149727425,1.192452908,1.204326936,3.605680048
2.936000,-0.078297749,-0.149304843,1.185675621,1.197601416,3.615287762
2.944000,-0.078464095,-0.149006343,1.182618856,1.194548812,3.624856363
2.952000,-0.078464095,-0.149006343,1.182618856,1.194548812,3.634412753
2.960000,-0.078936290,-0.148615694,1.176832199,1.188802585,3.643946159
2.968000,-0.079381455,-0.148229634,1.171322107,1.183329590,3.653434688
2.976000,-0.079927150,-0.147808990,1.164983988,1.177040160,3.662876167
2.984000,-0.079927150,-0.147808990,1.164983988,1.177040160,3.672292488
2.992000,-0.080202084,-0.147481224,1.161127567,1.173200884,3.681693452
3.000000,-0.080392335,-0.147185719,1.158060551,1.170141360,3.691066821
3.008000,-0.080844115,-0.146795293,1.152694464,1.164812927,3.700406638
3.016000,-0.080844115,-0.146795293,1.152694464,1.164812927,3.709725142
